id;total_service_orders;total_volume;total_weight;total_finished_service_orders;days_to_start;days_to_accept;total_pickup_problems;total_delivery_problems
462911;34;1.2800000000000005;128.51;34;0 days 01:31:09;0 days 01:45:15;0;6
474102;2;0.04;48.0;0;0 days 00:01:10;0 days 00:05:36;0;0
471141;8;0.068;9.100000000000001;8;0 days 00:05:22;0 days 00:00:05;0;0
466141;84;1.2540000000000007;150.311;84;0 days 11:12:12;0 days 00:18:23;3;6
462657;68;3.5099999999999985;362.556;64;0 days 10:47:11;0 days 00:12:52;2;4
469466;137;2.3979999999999984;310.51400000000007;137;2 days 11:11:19;0 days 00:43:24;19;25
468713;100;4.009999999999997;455.61200000000014;92;0 days 11:19:38;0 days 00:12:02;18;24
464481;134;3.3669999999999995;97.77900000000005;134;0 days 07:05:04;0 days 02:19:19;0;26
465734;94;3.6000000000000005;349.092;92;0 days 01:05:04;3 days 17:02:24;12;12
470403;2;0.02;1.16;2;0 days 00:51:22;0 days 00:00:07;0;0
470457;8;0.08;3.5859999999999994;8;0 days 00:11:54;0 days 00:00:13;0;0
467438;93;1.870000000000001;199.584;91;2 days 09:28:13;0 days 01:43:28;2;7
462519;6;0.060000000000000005;0.0;6;0 days 00:50:42;0 days 02:13:32;0;0
470458;2;0.02;0.42;2;0 days 00:10:21;0 days 00:00:06;0;0
465278;84;1.9260000000000008;244.85800000000006;84;0 days 11:34:43;0 days 00:20:50;2;2
474822;6;0.060000000000000005;3.26;6;0 days 00:02:17;0 days 00:00:11;0;2
472508;2;0.3;2.0;0;;;0;0
466014;20;0.2;0.54;18;0 days 01:11:18;0 days 00:52:05;0;0
464721;14;0.014000000000000005;5.222000000000001;14;0 days 01:08:47;0 days 00:18:53;14;14
470695;10;0.8400000000000001;122.26;4;0 days 12:30:45;0 days 00:08:29;8;8
479811;3;0.03;0.6000000000000001;0;0 days 11:06:14;0 days 02:17:44;3;3
479830;2;0.06;10.0;2;0 days 09:19:13;0 days 00:48:37;2;2
474107;2;0.04;1.06;0;6 days 04:50:55;0 days 00:01:31;2;2
473399;2;0.02;2.1;2;2 days 09:30:48;0 days 01:52:51;2;2
472580;6;0.15;53.6;6;0 days 02:13:31;0 days 10:27:20;6;6
475685;6;0.034;9.82;2;;;4;6
473702;2;0.02;0.7;0;0 days 12:05:39;0 days 00:29:27;2;2
475510;2;0.04;2.88;2;0 days 05:07:35;0 days 10:17:33;2;2
471068;4;0.02;2.06;4;0 days 10:12:56;0 days 00:14:06;4;4
470924;5;0.07999999999999999;2.009;5;0 days 12:03:58;0 days 09:34:32;5;5
471747;4;0.21600000000000003;4.6;4;0 days 10:43:02;0 days 00:14:48;4;4
479295;2;0.2;0.6;2;0 days 00:31:34;0 days 11:09:17;2;2
475491;2;0.02;2.1;2;0 days 13:01:17;0 days 02:07:34;2;2
472156;2;0.0;1.2;2;0 days 10:12:07;0 days 00:49:02;2;2
471758;2;0.02;0.7;0;0 days 02:22:42;0 days 10:51:57;2;2
482013;4;0.08;22.032;0;0 days 13:23:05;0 days 00:52:07;4;4
474529;2;0.02;0.7;0;0 days 01:01:39;0 days 00:31:26;2;2
478746;2;0.02;1.2;2;;1 days 12:10:14;2;2
477876;6;0.12000000000000001;30.0;0;0 days 07:48:55;0 days 05:07:49;6;6
465725;68;7.700000000000002;1116.4999999999998;32;0 days 14:43:35;2 days 22:49:13;42;46
473692;2;0.02;0.36;2;0 days 11:08:24;0 days 00:33:39;2;2
477314;2;0.04;2.88;2;0 days 08:46:45;0 days 01:00:47;2;2
471026;10;0.26800000000000007;13.172;10;0 days 00:10:45;0 days 11:16:42;2;6
464822;108;2.2760000000000007;302.07599999999996;104;0 days 11:46:21;0 days 00:31:08;8;8
478255;10;0.84;66.0;8;0 days 11:45:39;0 days 00:38:02;10;10
480680;4;0.08;22.032;0;0 days 10:16:56;0 days 01:54:07;4;4
473719;3;0.026999999999999996;1.5;0;0 days 10:56:33;0 days 01:38:35;3;3
470363;26;0.4560000000000002;17.496000000000002;26;0 days 00:33:00;0 days 10:11:36;9;12
472182;3;0.026999999999999996;1.5;0;0 days 12:44:51;0 days 01:17:50;3;3
473704;4;0.2;1.7399999999999998;4;0 days 12:00:32;0 days 00:28:03;4;4
465231;14;1.6199999999999999;241.49999999999997;10;;;14;14
477673;4;0.06;11.14;0;2 days 13:15:18;0 days 00:06:06;2;4
493752;4;0.02;8.0;4;0 days 00:04:11;2 days 12:34:49;4;4
475064;3;0.03;4.199999999999999;3;0 days 02:54:52;0 days 10:56:42;3;3
478232;4;0.4;1.2;0;0 days 00:52:36;0 days 11:18:46;2;4
473529;6;0.016;1.4400000000000002;6;0 days 00:01:39;0 days 00:00:20;0;6
470635;8;0.046000000000000006;6.04;6;0 days 04:48:27;0 days 07:07:00;0;2
471360;4;0.08800000000000001;10.16;2;0 days 01:38:34;2 days 10:51:23;2;4
472469;4;0.4;1.2;4;0 days 00:16:58;0 days 00:00:27;0;4
471783;4;0.04;4.12;4;0 days 01:17:36;0 days 09:19:36;0;4
471437;9;0.632;124.92;5;0 days 00:39:17;0 days 12:30:11;6;9
472034;4;0.12;22.9;4;0 days 00:06:13;0 days 00:00:29;0;4
471951;2;0.02;0.4;2;2 days 00:47:33;0 days 00:00:23;0;2
474810;2;0.02;1.8;2;4 days 08:33:13;0 days 00:00:20;0;2
471554;6;0.04800000000000001;3.0;6;0 days 00:00:37;0 days 00:00:05;0;6
472551;3;0.03;1.29;3;0 days 02:27:02;0 days 11:20:01;0;3
472112;2;0.01;2.94;2;0 days 12:14:32;0 days 00:09:45;0;2
465311;84;1.8720000000000006;201.81399999999996;78;0 days 09:57:46;0 days 01:04:15;6;10
471251;2;0.02;3.74;2;0 days 00:13:06;0 days 00:00:05;0;0
463021;62;1.2360000000000004;116.88799999999995;62;0 days 12:02:22;0 days 00:11:34;0;2
463642;124;5.177999999999996;389.03600000000023;114;0 days 10:26:51;0 days 02:06:43;10;14
464459;103;5.107999999999995;307.4680000000001;97;0 days 11:12:44;0 days 01:26:50;10;17
467412;75;0.7480000000000003;166.97000000000003;75;0 days 00:35:47;2 days 11:12:46;3;15
462139;4;0.2;4.16;4;0 days 00:20:44;0 days 04:15:14;0;0
464886;93;2.088000000000001;127.28000000000002;87;0 days 11:09:48;0 days 00:13:37;10;13
472506;2;0.3;2.0;2;;;0;0
466611;120;1.4819999999999998;100.41000000000004;118;0 days 12:32:01;0 days 00:09:12;6;6
470653;10;0.32000000000000006;15.840000000000003;10;;;2;4
467847;92;1.7160000000000009;119.21800000000003;92;;0 days 16:05:47;8;24
465820;182;2.2539999999999987;393.8039999999999;182;0 days 16:02:26;2 days 21:17:23;32;52
466588;74;0.9640000000000004;390.422;74;0 days 11:43:54;0 days 00:27:02;0;0
463648;104;2.782;100.19199999999998;104;0 days 11:24:32;0 days 00:10:23;0;2
470422;12;0.11999999999999998;4.954000000000001;12;0 days 00:13:21;0 days 00:00:08;0;0
471016;6;0.08800000000000001;16.428;6;0 days 00:29:44;0 days 10:51:21;4;4
464828;164;5.025999999999994;492.5399999999998;164;0 days 12:45:41;0 days 00:17:59;18;20
470926;2;0.3;4.0;2;;;0;0
466201;106;2.773999999999997;271.13999999999993;104;0 days 09:14:56;0 days 01:46:45;2;6
462468;6;0.08;18.8;6;2 days 23:48:02;0 days 00:00:06;0;2
463324;130;4.069999999999998;169.86400000000015;130;0 days 10:56:24;0 days 01:35:02;2;2
461943;2;0.06;5.32;2;0 days 10:22:43;0 days 02:48:43;0;0
462629;143;7.351999999999989;218.27200000000008;141;0 days 11:01:17;0 days 00:13:30;2;11
463681;100;2.0759999999999987;332.8840000000001;94;0 days 08:56:43;0 days 01:11:23;12;16
462652;59;2.909999999999999;46.06099999999999;59;0 days 12:55:41;0 days 00:12:12;2;7
468229;81;1.3700000000000008;231.304;79;0 days 17:57:01;0 days 17:39:07;0;5
470645;2;0.02;1.32;2;0 days 12:07:56;0 days 00:55:39;0;0
466137;102;2.489999999999999;310.79000000000013;102;0 days 11:50:38;0 days 00:21:51;6;12
464842;76;0.9960000000000003;90.99799999999999;72;0 days 00:38:31;0 days 11:49:01;5;10
472176;2;0.008;4.34;2;0 days 02:20:53;0 days 11:05:24;0;0
465824;102;2.2619999999999987;415.08799999999997;98;2 days 18:40:22;0 days 15:13:01;4;10
465828;110;1.9400000000000008;164.57200000000003;110;3 days 10:43:50;0 days 00:27:50;6;10
465804;168;2.461999999999997;392.14999999999975;165;0 days 00:15:05;3 days 14:09:39;4;22
470513;4;0.04;2.27;4;0 days 05:22:29;0 days 00:00:04;0;0
471237;2;0.02;1.97;2;0 days 00:21:09;0 days 00:00:03;0;0
466188;98;2.3080000000000003;169.51200000000003;96;0 days 10:07:43;0 days 01:53:15;6;8
468673;96;2.563999999999997;238.93599999999995;96;0 days 11:32:46;0 days 00:18:49;4;4
472079;20;0.20000000000000004;20.668;20;0 days 00:00:42;0 days 00:00:12;0;2
463664;84;3.334;243.61200000000002;82;0 days 10:22:03;0 days 00:12:46;4;6
462661;75;3.227999999999998;155.80400000000006;75;0 days 10:42:30;0 days 00:16:15;5;9
464851;72;1.8360000000000007;136.734;62;0 days 11:46:31;0 days 00:14:57;12;18
464899;116;2.779999999999995;189.02000000000007;114;0 days 10:30:40;0 days 01:51:26;2;98
468292;78;1.6450000000000007;212.4;75;0 days 07:54:44;0 days 02:15:07;0;10
463257;48;0.48000000000000026;3.32;48;0 days 09:31:04;0 days 02:52:33;0;0
465782;124;2.657999999999999;411.39200000000005;124;3 days 00:24:46;0 days 11:34:26;6;12
462094;2;0.06;0.642;2;;0 days 00:00:07;0;0
463339;106;3.1659999999999973;218.20000000000007;106;0 days 07:33:37;0 days 01:32:29;0;2
470468;2;0.02;6.2;2;0 days 00:06:47;0 days 00:00:04;0;0
472510;2;0.3;2.0;0;;;0;0
464830;156;6.015999999999987;278.1540000000001;156;0 days 10:16:38;0 days 00:16:53;6;10
470542;10;0.09999999999999999;5.056000000000002;10;0 days 00:21:37;0 days 00:00:05;0;0
471241;4;0.04;19.4;4;0 days 00:16:56;0 days 00:00:06;0;0
462188;2;0.02;0.0;2;0 days 03:39:28;0 days 00:00:01;0;0
472964;4;0.02;6.258;4;0 days 12:39:12;0 days 00:13:06;4;4
491508;2;0.008;1.88;0;3 days 20:40:09;0 days 00:01:43;2;2
494552;6;0.052;3.722;6;0 days 00:48:41;0 days 00:00:04;6;6
473715;2;0.02;3.6;2;0 days 08:18:49;0 days 03:56:08;2;2
477649;2;0.3;60.0;0;0 days 00:00:16;0 days 00:01:35;2;2
470547;4;0.04;4.0;4;0 days 02:07:20;0 days 00:46:10;2;2
470774;4;0.06;11.376;4;;;4;4
464866;99;2.491999999999996;234.77700000000004;99;0 days 11:52:08;0 days 00:38:33;4;13
470988;2;0.3;60.0;0;0 days 05:33:57;0 days 07:26:37;2;2
475897;2;0.2;0.6;2;0 days 09:24:49;0 days 00:44:36;2;2
475031;2;0.02;1.16;2;0 days 12:12:51;0 days 00:27:28;2;2
473388;8;0.068;8.54;8;2 days 10:37:11;0 days 00:49:13;6;6
472152;2;0.016;4.0;2;0 days 00:28:18;0 days 10:58:45;2;2
474377;3;0.03;3.0;0;0 days 00:15:20;0 days 00:00:10;3;3
475050;2;0.02;1.116;2;0 days 11:31:28;0 days 00:08:11;2;2
472450;2;0.02;2.0;0;0 days 01:13:02;0 days 20:36:19;2;2
470574;10;0.54;70.02199999999999;10;0 days 01:35:30;0 days 03:19:40;2;6
471032;2;0.04;9.94;2;;;2;2
470997;4;0.666;22.88;4;0 days 11:42:12;0 days 00:25:38;4;4
467168;77;7.351999999999999;1037.1000000000001;53;0 days 08:52:02;0 days 05:27:38;26;50
466661;138;2.3999999999999972;161.9540000000001;123;0 days 09:29:07;0 days 01:25:53;10;30
477872;2;0.2;0.6;0;0 days 01:15:03;0 days 11:41:57;2;2
470780;2;0.008;21.0;2;;;2;2
471597;2;0.008;0.6;2;0 days 00:00:09;0 days 00:04:12;2;2
475146;2;0.0;12.792;2;;;2;2
470999;5;0.039999999999999994;6.199999999999999;5;0 days 11:54:13;0 days 00:23:54;5;5
464358;62;0.6200000000000003;0.0;60;0 days 13:25:54;0 days 00:17:03;2;2
471278;4;0.04;4.0;0;0 days 00:21:11;0 days 05:33:16;4;4
471367;4;0.04;1.6199999999999999;2;;;2;2
477873;2;0.2;0.6;0;0 days 01:39:01;0 days 12:40:15;2;2
479754;2;0.02;1.116;2;0 days 10:41:10;0 days 01:17:37;2;2
470246;34;3.7000000000000015;188.4000000000002;4;0 days 03:19:58;0 days 11:58:54;30;34
475284;2;0.02;1.76;2;0 days 00:30:57;0 days 00:00:19;0;2
470443;2;0.008;4.4;2;0 days 00:31:51;0 days 00:00:05;0;2
471075;6;0.33999999999999997;62.5;4;0 days 10:41:52;0 days 01:03:18;2;4
472772;2;0.008;4.76;2;0 days 01:28:23;0 days 00:00:13;0;2
462111;3;0.09;2.082;3;0 days 00:36:22;0 days 00:00:27;0;3
467458;104;1.6999999999999995;338.67600000000016;104;0 days 01:42:07;2 days 10:56:32;0;2
471082;6;0.060000000000000005;6.18;6;0 days 09:06:30;0 days 01:41:44;0;6
471946;2;0.02;0.75;2;0 days 00:06:58;0 days 00:00:11;0;2
476996;3;0.03;4.32;0;0 days 00:04:18;0 days 00:00:08;0;3
474614;2;0.02;0.1;2;0 days 01:08:04;0 days 11:09:13;0;2
473488;6;0.060000000000000005;4.365;6;0 days 00:00:39;0 days 00:00:15;0;6
470479;8;0.09999999999999999;5.3759999999999994;8;0 days 00:49:36;0 days 00:00:09;0;0
462181;8;0.04;2.0;8;0 days 00:11:57;0 days 00:00:02;0;0
462151;2;0.0;0.0;0;;0 days 00:00:02;0;0
468720;99;1.1020000000000003;194.69399999999996;93;0 days 00:48:57;0 days 11:36:17;8;17
466665;117;1.5060000000000004;136.11600000000004;117;0 days 10:36:23;0 days 01:29:27;4;15
463923;52;2.1719999999999993;278.81199999999984;46;2 days 00:59:27;0 days 13:29:25;8;8
469051;150;3.6899999999999986;319.61999999999995;150;0 days 09:17:49;0 days 02:09:01;0;8
474224;2;0.008;1.44;2;0 days 11:24:57;0 days 00:40:32;0;0
472505;2;0.3;2.0;0;;;0;0
464013;102;2.5740000000000003;278.33399999999995;100;2 days 10:30:07;0 days 00:04:01;4;4
472756;2;0.02;0.788;2;0 days 00:00:20;0 days 00:00:04;0;0
463610;132;6.151999999999988;458.1999999999999;128;0 days 12:33:39;0 days 00:14:17;0;9
462626;163;6.271999999999988;294.84;161;0 days 11:34:52;0 days 01:26:47;27;31
462152;4;0.09999999999999999;0.0;4;5 days 21:27:16;0 days 00:00:01;0;0
466189;93;1.682000000000001;185.0279999999999;87;0 days 01:17:04;0 days 10:49:57;9;31
472430;2;0.02;2.2;2;0 days 00:42:35;0 days 00:00:09;0;0
466589;82;0.8060000000000003;146.99200000000005;80;0 days 10:34:38;0 days 00:17:43;4;6
468286;101;1.98;201.88299999999995;99;0 days 00:00:34;0 days 10:16:21;2;9
465724;51;0.5100000000000002;0.0;46;0 days 12:45:00;0 days 00:48:36;0;3
475711;2;0.02;2.024;2;0 days 00:34:01;0 days 00:00:05;0;0
469477;68;1.1420000000000003;112.55;68;2 days 10:31:41;0 days 02:21:12;4;12
463328;120;3.5679999999999974;149.24800000000005;120;0 days 10:51:46;0 days 00:16:29;0;0
462459;2;0.06;1.68;2;0 days 00:49:36;0 days 00:00:06;0;0
465834;92;2.5659999999999985;327.7159999999999;90;0 days 19:11:51;2 days 14:08:51;0;6
477465;2;0.02;0.8;2;0 days 00:33:59;0 days 00:00:05;0;0
470434;10;0.09999999999999999;8.436;10;0 days 00:17:38;0 days 00:00:09;0;0
462958;170;6.457999999999986;416.29399999999987;170;0 days 12:47:52;0 days 00:42:15;26;38
471937;3;0.012;3.4499999999999997;3;0 days 00:33:01;0 days 00:00:00;0;0
465876;50;0.5000000000000002;0.0;42;0 days 10:53:19;0 days 02:42:45;0;6
480847;2;0.0;0.0;2;1 days 08:03:14;0 days 00:00:05;0;0
468276;110;2.3619999999999974;254.942;106;0 days 09:03:26;0 days 01:50:40;2;6
471529;2;0.02;0.9;2;0 days 05:59:03;0 days 00:00:07;0;0
464839;146;3.573999999999994;333.5440000000001;146;0 days 11:08:56;0 days 00:16:59;3;16
462979;103;3.8369999999999966;382.94399999999973;93;0 days 11:24:08;0 days 01:46:27;12;30
472514;2;0.008;2.3;2;0 days 00:00:26;0 days 00:00:23;0;0
465825;148;2.666999999999998;324.90200000000004;146;2 days 12:29:13;0 days 23:17:06;0;12
470462;2;0.02;6.2;2;0 days 00:09:09;0 days 00:00:04;0;0
468706;96;3.306000000000001;180.092;92;0 days 11:12:37;0 days 00:26:13;12;28
468248;99;2.713999999999997;238.302;99;0 days 11:08:23;0 days 00:08:29;7;19
497683;2;0.02;1.26;0;;;0;0
470366;6;0.044000000000000004;3.3;6;0 days 11:20:36;0 days 00:14:08;2;2
464873;90;2.8139999999999983;270.07000000000005;86;0 days 01:54:11;0 days 11:07:03;6;6
472985;2;0.02;1.76;2;0 days 02:01:45;0 days 10:59:11;2;2
463259;40;4.739999999999999;555.6;28;0 days 01:33:34;0 days 15:26:11;22;22
472593;4;0.02;2.06;4;0 days 10:39:46;0 days 00:13:15;4;4
469449;46;5.099999999999998;735.8999999999997;44;0 days 00:07:05;2 days 15:31:37;12;28
462951;66;8.460000000000004;1472.0999999999997;46;0 days 00:11:17;0 days 12:00:42;40;44
478990;2;0.2;0.6;2;0 days 00:49:20;0 days 00:58:42;2;2
484948;2;0.02;2.1;2;0 days 10:02:41;0 days 01:11:37;2;2
471746;4;0.028000000000000004;3.6;4;0 days 09:41:31;0 days 01:19:26;2;4
463929;154;3.0039999999999982;243.828;154;2 days 11:25:17;0 days 00:19:54;2;10
469538;120;2.562;347.4880000000001;120;2 days 11:47:23;0 days 00:33:46;4;4
494241;2;0.2;1.2;2;0 days 10:22:46;0 days 00:08:27;2;2
471349;2;0.0;12.792;2;0 days 00:40:47;2 days 11:14:44;2;2
474740;6;0.060000000000000005;16.872;6;;;6;6
472944;2;0.02;1.24;2;0 days 11:22:54;0 days 00:17:17;2;2
473697;2;0.02;1.24;2;0 days 10:53:36;0 days 00:41:56;2;2
478284;2;0.2;0.6;0;0 days 09:24:53;0 days 00:33:37;2;2
473013;2;0.02;0.7;0;0 days 01:57:59;0 days 10:36:50;2;2
471759;2;0.024;1.92;2;0 days 02:09:45;0 days 10:51:43;2;2
477261;2;0.02;1.16;2;0 days 10:36:48;0 days 00:21:39;2;2
473358;2;0.02;1.0;0;2 days 11:39:47;0 days 00:08:47;2;2
473326;2;0.3;60.0;0;0 days 01:13:36;2 days 12:04:38;2;2
485853;2;0.02;0.4;0;11 days 19:19:19;0 days 00:01:30;2;2
470853;4;0.26;5.8;4;;;2;4
472542;4;0.332;80.0;4;0 days 11:19:20;0 days 00:20:48;4;4
493746;4;0.02;8.0;4;;;4;4
474770;6;0.04;2.16;6;0 days 00:13:46;0 days 00:00:13;0;6
486824;2;0.26;25.0;0;0 days 00:01:35;0 days 00:02:53;0;2
475021;2;0.008;2.08;2;0 days 13:28:35;0 days 00:59:34;0;2
477190;4;0.04;2.3560000000000003;0;6 days 19:16:02;0 days 00:01:15;2;4
471024;2;0.2;0.6;2;0 days 01:22:13;0 days 11:51:14;0;2
475246;2;0.04;0.32;2;0 days 00:00:33;0 days 00:01:38;0;2
466650;97;1.1870000000000003;168.72799999999992;97;0 days 05:46:35;0 days 05:06:05;0;3
462521;6;0.060000000000000005;0.0;6;0 days 00:28:57;0 days 04:11:00;0;0
464827;60;1.4080000000000004;610.726;60;0 days 03:39:05;0 days 09:27:14;0;0
465305;74;1.3840000000000001;282.3039999999999;71;0 days 02:06:45;0 days 10:54:38;4;10
473398;2;0.02;1.0;2;2 days 11:33:00;0 days 00:33:24;0;0
470396;4;0.04;2.7;4;0 days 02:58:20;0 days 00:00:05;0;0
466185;84;3.8419999999999974;154.92800000000003;82;0 days 13:09:25;0 days 00:45:11;2;8
464392;90;2.236;64.50399999999999;88;0 days 10:33:54;0 days 02:05:22;4;4
466561;147;3.7469999999999968;452.37000000000023;147;0 days 11:35:26;0 days 00:10:36;2;13
472591;2;0.02;1.192;2;0 days 11:13:36;0 days 00:13:00;0;0
472066;4;0.4;14.600000000000001;4;0 days 00:00:34;0 days 00:01:46;2;2
467782;54;2.811999999999999;907.0419999999998;54;0 days 10:15:35;0 days 00:16:46;0;0
470778;2;0.02;1.954;2;0 days 06:54:11;0 days 00:00:10;0;0
462486;8;0.16;42.74000000000001;8;0 days 01:04:00;0 days 00:00:04;0;0
469117;73;3.2919999999999963;401.7760000000001;64;0 days 10:41:30;0 days 00:45:45;10;17
480633;2;0.02;64.0;0;0 days 12:09:33;0 days 00:18:18;0;0
463933;140;3.877999999999998;289.84600000000006;138;2 days 11:06:23;0 days 00:18:07;10;16
469104;72;0.7260000000000004;115.908;70;0 days 11:28:24;0 days 00:30:57;4;4
473188;2;0.008;2.48;2;0 days 01:25:58;0 days 00:00:11;0;0
487206;4;0.04;16.7;2;0 days 00:01:22;0 days 00:02:18;0;2
462962;132;4.3079999999999945;221.85800000000015;132;0 days 11:12:54;0 days 00:19:44;0;0
468269;127;4.069999999999993;503.304;117;0 days 12:32:58;0 days 00:07:04;18;25
476759;2;0.016;2656.0;0;0 days 00:00:35;0 days 00:01:20;0;0
466173;93;4.330999999999997;642.2980000000005;79;0 days 11:02:22;0 days 02:13:41;20;51
464869;93;4.137999999999996;189.21000000000004;93;0 days 01:25:43;0 days 16:24:40;8;15
466128;158;3.393999999999997;372.384;158;0 days 02:30:53;0 days 09:42:26;0;12
470564;4;0.04;4.0;0;0 days 00:29:32;0 days 02:07:04;4;4
465758;145;2.238;161.52699999999987;139;0 days 00:13:55;3 days 13:37:54;8;29
476764;2;0.08;12.12;2;0 days 00:00:24;0 days 00:01:47;2;2
480139;4;0.08;22.032;0;2 days 12:07:41;0 days 00:28:31;4;4
477723;4;0.24000000000000002;10.6;2;2 days 10:38:21;0 days 00:04:14;4;4
462616;80;8.78;1244.2999999999993;64;0 days 04:28:40;0 days 09:20:40;58;58
472992;2;0.02;0.7;0;0 days 09:48:07;0 days 01:24:09;2;2
476350;2;0.04;2.88;2;0 days 05:24:09;0 days 04:47:43;2;2
471338;4;0.0;2.06;4;2 days 12:56:11;0 days 00:20:47;4;4
472541;5;0.05;1.44;2;0 days 11:18:19;0 days 00:21:47;2;5
472608;2;0.2;0.6;2;0 days 01:19:50;0 days 11:20:11;2;2
480165;2;0.02;2.1;2;2 days 12:10:24;0 days 00:20:33;2;2
488403;2;0.0;0.2;0;0 days 00:00:13;0 days 00:00:36;2;2
475070;3;0.03;1.35;0;0 days 08:44:21;0 days 00:26:06;3;3
469451;61;3.841999999999999;465.16400000000004;59;1 days 13:33:51;1 days 01:03:11;27;31
471415;2;0.02;1.2;2;0 days 01:00:06;2 days 10:36:30;2;2
465728;60;7.5000000000000036;1224.4999999999995;36;3 days 08:48:48;0 days 02:55:01;36;50
470861;2;0.02;0.942;2;0 days 00:59:05;0 days 00:00:10;0;2
471157;2;0.0;8.162;2;0 days 00:19:19;0 days 00:00:07;0;2
470345;22;0.5000000000000001;68.69599999999997;20;0 days 12:29:33;0 days 00:16:08;2;6
471198;2;0.02;0.94;2;0 days 00:07:03;0 days 00:00:08;0;2
466996;30;0.37;29.68;2;22 days 23:57:45;0 days 00:01:07;6;30
478637;2;0.2;0.6;2;0 days 00:00:13;0 days 00:00:46;0;2
469408;62;0.6250000000000002;182.29999999999993;62;0 days 00:29:54;0 days 00:25:46;8;30
471975;2;0.0;0.22;0;0 days 00:00:10;0 days 00:00:52;0;2
470776;2;0.02;1.34;2;0 days 02:20:28;0 days 00:00:04;0;0
464872;88;1.568000000000001;106.38800000000008;86;0 days 00:30:21;0 days 13:17:30;14;14
470920;10;0.09999999999999999;8.688;10;0 days 00:04:47;0 days 00:00:06;0;0
463263;46;3.6879999999999993;439.70399999999984;46;0 days 09:31:02;0 days 02:06:37;20;20
466602;111;1.651999999999999;268.765;108;0 days 08:48:44;0 days 02:00:52;2;19
463303;158;2.0959999999999974;221.96599999999995;150;0 days 13:09:43;0 days 00:18:24;2;8
464891;106;1.948000000000001;137.54200000000003;106;0 days 10:28:33;0 days 00:22:17;0;4
461931;2;0.06;1.72;2;0 days 10:58:47;0 days 00:19:16;0;0
463294;84;2.313999999999999;148.8199999999999;84;0 days 12:28:52;0 days 00:12:54;0;0
472787;2;0.3;2.0;0;;0 days 01:12:53;0;0
463008;90;4.769999999999996;79.094;90;0 days 07:33:47;0 days 05:15:55;16;18
466175;85;3.355999999999998;131.075;73;0 days 11:15:54;0 days 00:13:21;16;27
471732;2;0.04;1.9;2;0 days 11:01:18;0 days 00:36:02;2;2
479669;2;0.004;0.4;2;1 days 00:40:45;0 days 00:01:48;2;2
472302;2;0.02;0.8;2;0 days 00:23:37;0 days 00:00:12;2;2
473741;3;0.03;1.6740000000000002;3;0 days 11:54:10;0 days 00:05:44;3;3
470205;2;0.02;2.0;2;0 days 00:04:23;0 days 00:00:14;2;2
478085;2;0.02;1.2;2;;;2;2
477708;2;0.2;0.6;0;0 days 02:06:18;2 days 09:15:43;2;2
474163;2;0.02;1.24;2;0 days 11:38:43;0 days 00:21:30;2;2
472552;2;0.2;0.6;2;0 days 11:30:23;0 days 00:40:45;2;2
478773;2;0.008;4.76;0;0 days 01:01:40;1 days 12:05:30;2;2
472003;2;0.0;1.24;0;1 days 08:16:12;0 days 00:02:30;0;2
468133;8;0.08;6.279999999999999;6;0 days 00:06:14;0 days 01:45:48;0;0
470864;2;0.02;1.2;2;0 days 00:25:06;0 days 00:00:08;0;0
465723;56;0.5600000000000003;0.0;52;0 days 13:00:10;0 days 00:47:23;0;0
464458;90;2.322;174.33599999999996;90;0 days 02:36:31;0 days 10:08:15;4;16
462209;2;0.0;2.934;0;53 days 20:17:15;0 days 00:01:26;0;0
463932;164;2.4379999999999984;258.8160000000001;164;2 days 12:07:28;0 days 00:18:33;0;0
472129;2;0.02;1.5;2;0 days 11:09:39;0 days 00:28:27;0;0
467426;125;3.794999999999997;160.656;120;0 days 11:42:24;1 days 21:48:58;4;31
